,product_id,buyereval,buyerfeedback,buyerid,help_prob
75139,32605237122,100,"good seller with fast shipping and kindly respond for request   satisfied with its 925silver , not another material ",,0.0075752477051738275
75142,32685558933,80,"ring is very beautiful, i love it  shipping took forever but it was worth it  ",760768099.0,0.011847342640042073
75143,32685558933,100,thank you seller for a beautiful product and quick delivery  love the ring  i highly recommend this seller ,892845208.0,0.02512766216489533
75145,32685558933,100,just as described  my ring finger is a 6 5 or 7 but the 8 fits perfectly ,883552964.0,0.00868127809607256
75146,32685558933,60,ordered two size 8 but one was bigger than the other  ,1754756306.0,0.006845499257163231
75147,32685558933,80,loved them! im usually a size 5 on my ring finger so i ordered a size 6 to place the ring on my index finger but the rings seemed to fit like a size 5 so i was only able to wear them on my ring finger  but they were still great,1760343217.0,0.017450851920531887
75148,32685558933,100,"first things first, these rings got to me in such a short amount of time which was amazing because things being sent from china usually take forever to get to me  secondly these are absolutely gorgeous, they went far beyond my expectations  thank you so much! ",,0.01477390769532039
75149,32685558933,100,obsess with them their so sparkly in the sun they came exactly as the picture  ,,0.007454857314412396
75150,32685558933,100,"i ordered the beginning of the month and received my order today! it took a week for my items to ship, i even wrote the seller to see what was taking so long  i got no reply or any update on my items just a confirmation that it was shipped   overall item is as described",,0.012693198242565377
75151,32685558933,100,as pictured,,
75152,32685558933,100,not as shiny as the other comments but still pleased ,186636881.0,0.007860832570044506
75153,32685558933,100,very nice looking ring  does run smaller so i would recommend upsizing 1 size  came super quick within 2 weeks to usa  ,1624330416.0,0.011871821402232629
75154,32685558933,100,it looks just like the picture showed and is very shiny,911201270.0,0.010612509046311572
75156,32685558933,100,beautiful rings  a lot of compliments everywhere i go,885512308.0,0.0075594406765080195
75157,32685558933,100,"shipping was accurate  overall, i am in love ",,0.006401814697196056
75158,32685558933,100,nice ring for good amount of money!,712197290.0,0.008999358686702699
75159,32685558933,100,took a while but it s beautiful ,1738199191.0,0.005894123255334996
75165,32685558933,80,loved them! im usually a size 5 on my ring finger so i ordered a size 6 to place the ring on my index finger but the rings seemed to fit like a size 5 so i was only able to wear them on my ring finger  but they were still great,1760343217.0,
75168,32685558933,100,"first things first, these rings got to me in such a short amount of time which was amazing because things being sent from china usually take forever to get to me  secondly these are absolutely gorgeous, they went far beyond my expectations  thank you so much! ",,
75171,32685558933,100,"i ordered the beginning of the month and received my order today! it took a week for my items to ship, i even wrote the seller to see what was taking so long  i got no reply or any update on my items just a confirmation that it was shipped   overall item is as described",,
75172,32685558933,100,obsess with them their so sparkly in the sun they came exactly as the picture  ,,
75174,32685558933,100,really nice rings! best price too ,757626577.0,0.008099049752206197
75180,32685558933,100,as pictured,,
75183,32685558933,100,gorgeous design  looks like real diamonds  but you have to be careful with the sizing  ,909522319.0,0.011038726171556148
75188,32685558933,100,very good and lovely l love it it come very quickly in 18days,897821365.0,0.008303753882727301
75190,32685558933,100,it is beautiful  great quality  fast delivery  i love it!,,0.01199515783109175
75191,32685558933,100,not as shiny as the other comments but still pleased ,186636881.0,
75192,32685558933,100,very nice looking ring  does run smaller so i would recommend upsizing 1 size  came super quick within 2 weeks to usa  ,1624330416.0,
75193,32685558933,100,it looks just like the picture showed and is very shiny,911201270.0,
75194,32685558933,100,great ,166651184.0,
75197,32685558933,100,came on time and looks like the picture ,1818917979.0,0.008394857726478336
75200,32685558933,100,"to small for me, but really beautiful",727688065.0,0.0061126431226965474
75201,32685558933,100,"very nice ring, maybe a little thick so it bothered a bit between the fingers, but really nice  i ordered a size 9, my mistake, needed a smaller size ",1677624344.0,0.00978899241275731
75202,32685558933,100,beautiful rings  a lot of compliments everywhere i go,885512308.0,
75203,32685558933,100,"love the ring, looks absolutely beautiful on the sun  it s a bit uncomfortable to wear at first but you get used to it  would recommend!!",911909889.0,0.015655968842108056
75206,32685558933,100,"super cute and nice ring, the quality seams to be good  i have ordered size 5 for my pinky toe, but it is a little big  i enjoy it, the ring is beautiful  the shipment took 2 weeks  ",175061148.0,0.035176602234516824
75212,32685558933,100,absolutely love the ring  can't wait to order more,826841497.0,0.007335779363427386
75213,32685558933,100,they are beautiful ,704305109.0,0.006227617553153821
75214,32685558933,100,very beautiful and fast delivery,1624103965.0,0.00681918459039268
75216,32685558933,100,nice! fast shipping! recommend!,918195195.0,0.008561530766172826
75217,32685558933,100,"shipping was accurate  overall, i am in love ",,
75221,32685558933,100,nice ring for good amount of money!,712197290.0,
75224,32685558933,100,nice good looking perfect size    ,1679818431.0,0.008542935039969623
75227,32685558933,100,took a while but it s beautiful ,1738199191.0,
75230,32685558933,100,very very nice highly recommend ,842636930.0,0.008835906738180186
75231,32685558933,100,great condition just as in picture,1771031396.0,0.008808751451410883
75237,32685558933,100,good product ,103746202.0,
75241,32685558933,100,item received in good hand  thank you!,1777623128.0,0.008478165844576209
75244,32685558933,100,i love it  fast shipping ,699920336.0,0.006834526679798649
75245,32685558933,100,"its a good ring, but the corners where are the diamonds in, stings a bit  ",901130458.0,0.0051916957080846895
75248,32685558933,100,supergood and very beautiful,721546655.0,0.006227617553153821
75260,32685558933,100,"so beautiful and shiny, in love with my rings  going to order more  ) ",745434967.0,0.009290803275098425
75261,32685558933,100,good product,1686071555.0,
75284,32685558933,100,stunning ring i will order in another sizes  thank you for the quick delivery  ,872779885.0,0.008758432059649086
75290,32685558933,100,thank you for fast shipment and a wonderful product!,,0.010871249096209176
75293,32685558933,100,really beautiful rings  ,1614401773.0,0.006567218130325634
75294,32685558933,100,"really nice, well made, speedy shipping,will definitely be purchasing more  ",906540081.0,0.0061749323659820105
75296,32685558933,100,great,758591470.0,
75298,32685558933,100,beautiful indeed! ,1663339843.0,0.006227617553153821
75308,32685558933,80,looks nice but it hurts to wear because its cheap and metal lol bht its cute,,0.008845763990340984
75312,32685558933,100,took almost three weeks  i read some reviews saying go up a size   i did  it was too small so i say this item is true to size! very shiny  beautiful ,719354972.0,0.012776548853344609
75316,32685558933,100,this is an amazing ring that is delicately made and fits true to sizing and is beautiful ,1708231629.0,0.010648156318003331
75321,32685558933,80,nice ring for the price  i bought it for a vacation in order to leave my real one  ,162017492.0,0.01718298566238966
75328,32685558933,100,great quality very beautiful i will buy more for my friends and mom  arrived quick!! ,177322995.0,0.01568167246167746
75329,32685558933,80,very cute ring  diamond fell out after a fee weeks and started to change color ,706512406.0,0.007259270824924425
75332,32685558933,100,"very pretty, exactly like the picture  shipping took long ",910857162.0,0.007130830886009342
75333,32685558933,80,the size of the diamonds were smaller than expected ,,0.005522180474109561
75337,32685558933,100,"came very quickly, make fingers green after one day of wear but rings themselves have not tarnished  true to size  ",701115723.0,0.007858725545321783
75339,32685558933,60,i got the wrong size but other then that  they are nice  ,,0.0074952454544927995
75344,32685558933,100,there was confusion with the size    i wanted size 6 but received size 5 ,728307839.0,0.007206950768073761
75345,32685558933,80,beautiful ring and super fast shipping but the sizes aren't accurate so it doesn't fit and i can't wear it  the quality is beautiful though ,1670953143.0,0.025014542558932523
75347,32685558933,80,"it looks luxury, although it's oversize, no problem i'll buy another one ",,0.008795680141798634
75348,32685558933,80,is a little small then another size 10 ring i have it's beautiful and looks expensive,1729300268.0,0.010871216493291319
